ID,Author,State,BlockNumberChoices,Scores,AuthorTokenBalance
0x43766232ec2323465301f97fe4527f7956333221a00dc3ec76e3fa4f6c4e543a,0xE7fc16A34d10B305D650102EA21993C42e8FdDEe,closed,29175912,"['Have you been cheated playing prediction', ""It's just a coincidence you always lose on the last second""]","[680.042537470679, 432802.9612469628]",0.01762412435208061
0x85e375f7027afae8efdab64a28a5486449761e375f3932dc3cb82aaba89e40fe,0x4366E0C6ed744390EF6DA1cd3888FF476B088e2D,closed,29173965,"['YES', 'YES']","[54479.0046189625, 51.56508309558064]",17.999550909617323
0x9fabc8e264fe8d4014113a1d98645f6345cb9b8cb413655a633c608f04043dc0,0x899eD1a07C8301d16D81d9E7340f0db0a0b2ECA1,closed,29173176,"['Gary Gensler / SEC', 'CZ / Binance']","[1.123718564609026, 856.8835415093259]",10.000856298514938
0x6fc828c6cc3a097765ef7f5fc063658adaaf4e0a527023aa0038b31f6b9eea38,0x899eD1a07C8301d16D81d9E7340f0db0a0b2ECA1,closed,29173121,"['2024', '2025', '2026', 'Never']","[76.05470963776492, 671.3836328062729, 54028.49049863747, 0]",10.000856298514938
0x7f043a507bee773533a0fa7a9c7aa716d9b3fa0d53156721cb3f0b097bb3cbf0,0x65D81112c39A440298aFce050a1317AB34398B3B,active,29169572,"['Yes', 'No', 'Useless idea']","[872186.9285220199, 0, 7365.644429168661]",0.0
0x0ce1ea9ae4bc856f4fb89050180b58bd5f7172838e8f4df7e0442566a38a5c3a,0x073829F2d5a633eDd8D4761558fE928f986FF354,closed,29166192,"['p', 'l', 'b']","[674.1583284240173, 0, 0]",11.029237920138849
0x88b760fefb4f51ad3fc89109a9efc3b9692cfe63aee76c352793202059a0ec1f,0xe26e50c9CaCbd174216635607Ac0500a7f1CF706,closed,29165246,"['moon', 'moon']","[120.7003148325086, 53.33133812119969]",10.979237920138848
0x74928cb1a02d49a1dbb7970e9ca8a54ebbb632a2d90ee05a3a146db40fd9965f,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29163489,"['For', 'Against', 'Abstain']","[1419.9821775204523, 103.28099965880256, 17.56670675982132]",10.128654868937554
0xe78a10c439d050fbf9c63d6c47dc062d396213c3e3751c6d4a9ecece0fbdee3f,0xc5A1b9bFB4eFf5bA4B0BD9eab6c27C625997CF4c,closed,29157695,"['yes', 'no']","[76497.90328456144, 69.15170090182]",10.1
0x53c249152b3f07e9f294ebfdc3a6d11a05a726680273672b58f385fea8431b24,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,29156198,"['✅ We want to earn TUSD tokens!', '❌ We don’t want to earn TUSD tokens!']","[16941169.808436655, 3307872.551609201]",10.0
0xa82e9b68b2a3513bcac3d3a0dc8106f51fc10043d0ff0e8c9251d91e11f3e1c9,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,29153789,"['✅ We want to earn CSIX tokens!', '❌ We don’t want to earn CSIX tokens!']","[17837080.480245356, 2726225.254529274]",10.0
0x72225ad6ee47f79e145f248dfe7554d9d2226137bc0d78b65900dcd615433ae8,0x116B74499397FCd438BDd7eD1054178F1E0be8Ec,closed,29151862,"['Yes', 'No']","[1521688.8702287243, 0]",16.09784
0x453d2280ae40c0728ff3147fa920f6bab0affc1870f35ac76dbbaf8b4938bb51,0xAe796fEA209c83631c26a31aee1136bc167c5ef6,closed,29149315,"['Yes', 'No']","[267.1961492323587, 0.44960774453351526]",0.0
0xd306b327e3fc59bd5c6223ce08a552d61b942dc2b12a78677414108a59c5e7e4,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29147426,"['For', 'Against', 'Abstain']","[188.1152524790433, 2.6654093629271225, 0.14872926946696224]",10.128654868937554
0x91b1c7ae23d42271931d667f7c2394af340b3ae7dcdc32845f5dc42332c888a5,0x2218c8c866ca4eB2dE0e49D209143C619EFB8266,closed,29145503,"['Coinbase', 'OKEX', 'Kucoin', 'Other']","[1509811.9471979537, 214.55619174900755, 0.35922376750287976, 685.2834812360826]",11.624543858169385
0x1b90276bd72bf7c7e941f75d63b07b6cc094eab50b6aeccca67ee3cc4beb92d4,0x7aDaC8D617d59d502CB109e5a809f0eC7CBb0751,closed,29145301,"['Bear', 'Bull']","[1509878.864969507, 124.07257237538104]",11.0
0xfc66a321fe852239d3418058068dd506ab582b3d2ed1833ca1e75589c8bc4724,0x7ce2CFcfEeCB3d2dEFD2fead7ea699BA26B7CBd2,closed,29143752,"['Yes, I do', ""No, I don't"", 'Whatever']","[1510807.960786304, 2.0632171785376814, 0]",11.563093506376793
0x311dac8c4746b5b4d08ed420c7fbd80befd148fccff62c9927733a3eedeb28e2,0x469CaD0c9fD64E28846F3a66EAd08995cAC37B3F,closed,29141761,"['2024.06以前', '2024.06以降']","[559.437572272157, 3.4349157633623224]",10.0
0x7aaec561f6869742d39ef8cc9fe9f424ff7bf95bec03b11016b94f4cfc0aa131,0x4Df50174F96ad89CBf59286E8aA1e2aAEEfB003c,closed,29141517,"['2024.06以前', '2024.06以降']","[186.81505483874136, 2.3811]",10.0
0xac1368df5e79664b545beca92e635d96d3ef872a628219a81a0c8bdac0c344fa,0x5f40f599AaefDf16b5e3C48ADdaB519E06575327,closed,29141337,"['2024.06以前', '2024.06以降']","[78.7483501628867, 1.2711]",10.0
0xe58f700cb2e5f7918b73a37c558bd0aca1b14130cab7bc7af3a98073a42adf9f,0x76CFCac55192b381cd7b973ACD12A58315072032,closed,29141023,"['2024.06以前', '2024.06以降']","[63.80497272767991, 10]",10.0
0xd30e424c72206e59e5e868d53eb17d80545366c9a769a0fa14d7ff7bbc9ea005,0xaF69528361d18C6D4895A6E978c077190e9e603A,closed,29140595,"['2024.06以前', '2024.06以降']","[132.82066816483518, 15]",15.0
0x8c78f8913aeaef6a36d8677ad7bcf5484a17a568fd7bb30dcbe1bad7da2a87ca,0x04fEb78E0a6a392b5ae3c0c6B385FdCd892b2F04,closed,29140242,"['yes', 'no', 'never']","[58200.73129236715, 1.169716836075828, 0.000758355659640555]",11.002637967442125
0x36c49840b75051e8623e20cfa205b6d975e685547af12f2484f910b7726c3fe0,0xe26e50c9CaCbd174216635607Ac0500a7f1CF706,closed,29140198,"['y', 'n']","[126.33180842015912, 0]",11.029237920138849
0x95d57ac535143ad53e273ee5b2299767afae7864e78427eddc380e58764018c5,0xB9E5F5ACDb4aF82ABbdD4456227860A2e2353198,closed,29140011,"['Yes', 'No']","[102.7798639672843, 0]",1.8787769527698872
0xcdcb6cf23ca95d15de3719611be0f81675c5a576a7838274b26c7240f5a40808,0x6a9cb4C26c97d73e8eeDc2E33A8E228F580CcB23,closed,29139760,"['yes', 'no']","[470.02093055425337, 51.76618516253096]",10.268616803964697
0x74a353d8bbd69b37b838b3d2e76dbde13b6d0776f14411565e243869bd0bdc7f,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29133963,"['For', 'Against', 'Abstain']","[227.8888278050765, 0.05605419524838035, 0]",10.128654868937554
0x2d1f69fb1292a5e61ce27c4208337ada9606f4aee87df91713a0744068948a41,0x1eD19f4f43A1b0Bec0DAe36b468cF62EB1E6CBef,closed,29128795,"['yes', 'no']","[309.7734339302545, 0.0828227178003403]",11.213418788590884
0x64d8fe1ff0bdf2df4a4392a6a66354cf321c4018c235f36117594645a6e7ef47,0x829183966E8EDF3eb4B2f3f7C2aBA4B7cE5253f9,closed,29128639,"['yes', 'no']","[307.6449177470416, 0.1890825870522514]",11.9672
0xbae0c07e892623e43d75fb27af4a294ddc83e8d1c5c755b634f6964df9f54f05,0x495E91152818F31183e131a5F92b4038Ef4067aA,closed,29128528,"['yes', 'no']","[248.5679619666427, 3.84730125455924]",10.050641165831001
0xb9a4545659d8f14905291fd8abb06ddd207bfca6ff7309de0c52b20507c00a16,0x42a104b50FeD1B14a7e38Fe457343Af3cfa892bb,closed,29128288,"['yes', 'no']","[1512567.3432089535, 0]",10.966
0x74af7a3973c8c480efff57a73a4d193b850c5933def9cbd7bf42d6b5414dfa70,0x3FBDa1774eC6835D9fA24e8ce10f5358a8180b42,closed,29128220,"['yes', 'no']","[249.99830012035267, 3.84730125455924]",10.015168768494782
0xb2a2ee4d988d5b5bea9e2c8718e2bb2b31665b90a8787174bb2c7c8747ded86e,0xb379c64d950D46705EA9c1538dCC7186bd88b145,closed,29126800,"['YES', 'NO']","[10248.717314359115, 13678.20802522752]",1.7080275652515418
0x2d2b590bb44b17edf2ebcb47c6cfec6b7f4e729fd89ba869d8c4f72cf79cfd85,0xEA1D79Eb9885160136398F7c2d290cB594Ff0235,closed,29125503,"['Yes', 'No biu']","[1576.5009442446, 174.90226641317165]",10.1
0x51c44730fbf649658d5a6397840418898d349d5305bab12476a95cda73e01fcc,0xF69E758bFf3c9387Ac23f5F39957993d1bA21cDC,closed,29123701,"['yes', 'no']","[248.90871283494636, 0.010003218039629103]",14.85423173896246
0x052b59944f4adff530033a005eb4bd9a13ad34c1251e9b75de3338dc748d1e00,0x7e84AC5A729dF376F7187d8ABC73B1d4FB15F481,closed,29121897,"['yes', 'no']","[124.15692963585036, 123.18199334750769]",10.977
0xf818c3dd134c73ff23898951a46e9d92149a22251e6c020e6cd6d72e436a21c1,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29120186,"['For', 'Against', 'Abstain']","[203.3358628326069, 0, 0.06978903324715031]",10.128654868937554
0x576487a7638291f6a11db45c5ca1b6f3f14d3eaf8e66672f7fd7e767460acaaf,0x224778ce734117832890821e50310cdd81AC51dF,closed,29117661,"['For', 'Against', 'Abstain']","[3810.7639722915674, 0, 0.1288]",10.977
0x343c8cdb63baaba4100ce955124a8f85bf61f04fe763d837b765f14144d33868,0x365a8c3892b769B8f8b7603eda0bA5eeb46F521d,closed,29117246,"['yes', 'no']","[676.2055150709092, 58.67574042114751]",10.977
0x889bd2c8640960d1a622bf95ee51f79f10a7329918292124f0627a3c228215b7,0xd4641d969C304dC6cA69059237aa1609Ef7e0fCB,active,29117147,"['Yes, I am favorable to create this new CAKE based platform', 'No, I think the actual limitations are a good barrier to small projects.', 'I agree to make the listing easier but it should be done on the actual PCS platform.']","[959666.2721231596, 0.2777583556596406, 0]",285.3777371943413
0xd67ec667d73906c25e3f78c12f7af33afe1e778548b570cc4bdb7d2eb76f950f,0xC63D28eE3b49c6F9D824DF800e3E03243d84A23f,closed,29107805,"['yes', 'no']","[15407.711349855905, 177.13993470984747]",11.477
0xd0e9b7cc24811dd53f697e65fc15d95af315238e2723d90b4166e31309b03352,0x397D6b177F17e8Fc1bc7f8A69Ca262Cd340038D9,active,29104292,"['Yes', 'No']","[908800.0682415108, 0.016728405519350013]",0.0
0xf1667ed6e3c60c46d62278c28f0a1f7da967773db7da76942f76f73ba04ca26d,0x397D6b177F17e8Fc1bc7f8A69Ca262Cd340038D9,closed,29104292,"['Yes', 'No']","[0, 0]",0.0
0x79d8538113d3b420d833ebdf978bded92f396aacdc8256019d0299bbc4a94f4e,0xBD5B556DDf1F97e2aC7c842b847be1B5EDcc4c50,closed,29103571,"['We would love to help you celebrate your 40th trip around the Sun', ""Are you crazy I'm struggling too"", 'I really wish I could help but I have no means to help']","[4445.349537172128, 1.4570695775009794, 16.334280463484877]",0.0
0xf6e04c6cd2b0c25d7e2420670fb9d63505441a2be59e83834dbb195aef9de889,0xf14441a6899F5cFaD034EbdB92874347A36d4d02,closed,29102906,"['1', '2']","[3902.402197775164, 6.3013]",10.24338790478991
0xbbb707d8958339ff512a2fe90868cf8f019ea4dc14ab624bc54edb4fd8b19454,0xBf1F4DBbC3CE58179Ad839bcdD784bFDAFe4126d,closed,29102857,"['Yes', 'No']","[6414.685240695912, 8.285014391903808]",10.2
0x861f7da6affd6fc72f781ea348c2f12360166b333abaaa50b5d4b85eaa935f9b,0xa3DC05EfAF7B3DbDD5E820451b79B7BDC4c54126,closed,29102795,"['YES', 'YES YES Please!']","[149.26750462170318, 10.70916555138488]",10.1
0x5efa61abcc6ab24c116cc4f79785071ae9f7242930798c3beb0a694141c08a15,0xfFe50a17F9dB95FaA8Fe39ef26AF0E17bC9C4627,closed,29102714,"['Test 1', 'Test 2']","[6328.464770596218, 0.720039043120507]",10.1
0x01e1fed9ec3d648a30450c3a100fa3fda3a69e4e88c8671496310587758f8210,0x7cEe657877C38002888934962C43B0575406f0D7,closed,29102660,"['Yes', 'No']","[173.21330579413328, 1.9766040472905944]",10.1
0x74f5d2f90d3768325eced6e9d54ed927bf776f5f7820dbcb5a6d3ea622e1db48,0xABaF541Dd5EB7DA92BF9085864eBaE2b6E2657F2,closed,29102576,"['Work well', 'Not well']","[175.70539363397702, 1.9766179504122143]",10.1
0x7ce85141885facc1967708e07b7ed75cf2cbcd13a3113d62ea9d52ff5b2191e3,0x7Ca202dFe1835d8a4951D6aEeb272075E23eCb67,closed,29102480,"['Often', '1 time in a month', '5 times in a month', 'Rarely']","[3491.036074858899, 24.21153570875263, 59.61754026061534, 0]",10.1
0x6c128a9596ff1b42d642399188fe5c3e31d471061102da3a320eb0b12f646fbd,0x57b181D4dD1492241a3Fc49d8CF001426964A537,closed,29102408,"['Long', 'Not so long']","[79585.65343299077, 3.5000007649025826]",10.1
0x91cfb7248e9640b02e4e2d88a49157a9d1898ca7ec14a8321cde22e11e78b579,0x185D26470754A8A2757282d7E2FF799406E467F7,closed,29102266,"['Yes', 'No', 'Maybe']","[3532.171362024156, 0, 0]",10.1
0xe8735e8d68bf72d63a58d7ef9ba73da07d80015ad9a706818074f50f2437f929,0x599BB1D77AD859dcdB7796f2D47FAf8089c4f5Eb,closed,29102166,"['Yes', 'No']","[156.12408490206738, 1.9766858102509424]",10.1
0xe5dc57ece880244f9259832bfcb99d2f255acb5d6b525cf115257fbdcb53179c,0xBB6feC36E48c5fD2a2aB50f84B7aC3b191797AeA,closed,29101774,"['YES', 'NO']","[64.27189533894007, 525.2197172054932]",10.1
0x864d1b295c63ebc026dcb49e047f9479a974a5518b3f5950b2dfc2b4485dc62e,0xBD5B556DDf1F97e2aC7c842b847be1B5EDcc4c50,closed,29101277,"['Yes', 'Makes sense ', ""No I don't like rewards ""]","[4563.176762961231, 0.07697, 13896.09615108722]",0.0
0x882840320496512d59e99bfd6edf0a0a798fbfe490654d5a034ba13257ef6bb4,0x9AAe78801bF77025e3E37faB01b19D73F5101d7c,closed,29100974,"['Make good use of it', ""I'm sorry""]","[71.1534712881423, 0]",0.0
0x9eb8521ec43c2de73d7b9760689b16f478e7f5910ddcdc7ce6ea78a1997bcd95,0xAc5d8C805ffEE3F93080F64Cf4374ae9625828F7,closed,29101175,"['Yes', 'No', 'Need more']","[72.445049169871, 5028.792812466876, 13716.930645902034]",10.1
0x850ff5b170227c16a04481f79f0871f45013f4919e93a809147f77bc447cb2c9,0xD5b65154FBb0e5a1F218270800C53D47d9A8d22e,closed,29100917,"['Yes', 'No']","[3694.597507947593, 0.0943]",10.0
0x3e4936bab3681cba98e4822ffbac877f4a991b114faddcdea9760066f045d8a6,0x8583304e49e29AEa2aC575303FF3Ed88AC700b9e,closed,29098520,"['can', 'cannot']","[3623.161177090694, 33.902716715347616]",10.977
0x96f3b22b61224edd1e959058c4a870053241d4f2b4b62f77acda57fcc4b572fc,0x8583304e49e29AEa2aC575303FF3Ed88AC700b9e,closed,29097180,"['likes', 'dislike']","[176.62126616546524, 0]",10.977
0xe26608d08c044ce837e4ac5168a63e993ebd9cc1cfd8e7455da4062eb9aa3de2,0xe913e9A76f8597d7D2e945C28054266364a400b1,closed,29096518,['CAKE'],[101.30065075626996],10.977
0x0393580bb8f93ddf1ba1851ed59ce4da2b11b755c9f197d5c3f5517b4984e340,0xe913e9A76f8597d7D2e945C28054266364a400b1,closed,29096518,['CAKE'],[3554.367769853501],10.977
0xb91eaa098baf057a8d1691378f3f469cc0a82ef8b9238c5e93d9734fb02f01fc,0x289C6e67512c1f32c3d146a7E5F2FbDa93Ecfc36,closed,29096016,['pump'],[56317.99811599423],10.977
0x6a21e9083546f622e4f2fb232a888db1d0919b04f854568bfef0294c59141292,0x289C6e67512c1f32c3d146a7E5F2FbDa93Ecfc36,closed,29094920,"['yes', 'no']","[3521.3263766580408, 0]",10.977
0x18c64283dccdb04673dc0bf6b360abc4cc1597a024d1c943108a31ad5e1b49f7,0xDdC34e3745ADB986a42392cEBFA2C24F72E24D4a,closed,29094949,"['Yes', 'No']","[3849.401520704385, 0]",0.0
0xcf2cfcdab1023764e89e24778366f3fc65b307064a42029fb5030d315ceeb079,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29092147,"['For', 'Against', 'Abstain']","[78.85284780510521, 0.16518835565964057, 116.64850101992994]",10.128654868937554
0x889dff084101c9af3b3ede1052ba9b7b191d4fae3f5417358801e01afb2d3da7,0xB2c4b7761BAbDa70adb23604A71f2Fb511afc9bF,closed,29091631,"['YES', 'NO']","[372.2169605643469, 0]",10.163471776320176
0xcd2dc8ee6faa0fb13120dc20ddcf121aa884e0a7dd1aaf8839e5144b8a8f22ac,0x3938bC042D1F379259dD3A48DA22c7745c7475b8,closed,29089568,"['yes', 'no']","[49.15397816453168, 166.98883319471753]",2.9
0x88620fc6dd300b616578597c408fd0018b72102d9cb7250ea8f48c1d5f4888dc,0x04fEb78E0a6a392b5ae3c0c6B385FdCd892b2F04,closed,29088822,"['yes', 'no']","[201.0890717575093, 99.88795189735325]",11.002637967442125
0x1e04e6ab7940d2b267db7e319af657b96595d1fa5d72ce3df394e5ca4f853d11,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,29088279,"['✅– Yes, reduce BNB Chain v3 Farm emissions and Aptos Farm emissions!', '❌– No, do not reduce Farm emissions!']","[16424113.014531149, 3681217.921259307]",10.0
0x30ad000870a9f9511b5ec0c1b6921fcd95cbaf1d798db0c9fd965f2a4d02c293,0xC57d9a05a38E33A5d82Acd743606d20dcBDBf67a,closed,29087843,"['YES', 'NO']","[55333.478416004815, 0.000758355659640555]",11.0
0x0026d49357be2e40bef2259b1c94b407d5cb76ba5c7cee61433f44e29da8b775,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29063972,"['For', 'Against', 'Abstain']","[98194.51880434656, 9.298645354322892, 36.50203501097808]",10.128654868937554
0x637762baa0c240eca129772547061639e0fafa7f0586b319681c9b08189a921d,0xdf7E192E6696F5B81a23a68840F6183AA63f2aA1,closed,29063639,"['Yes', 'No']","[25738.397240071135, 778.4617423734745]",10.977
0x1d3331f2e6007a5b31db5710a47175f6f65f0e5816eff171faddb7dab2ea0716,0x1d6bd8F9C256280717F1223f42895575471F7251,closed,29063589,"['Yes', 'No']","[1434.735789507046, 0.00749]",10.977
0x4bf68fa566e85f62b69742dcef4010d55afea8ff40cc3e4ba7499ebb267cec16,0x522500a11A372ec1d016fEB7Ab925Ad21335dFdd,closed,29063573,"['可以', '不可以']","[39.53150917937657, 837.5969259221747]",10.666547358628895
0x52482c934c6afa1c158085f7f45302432ccd2bb212c12d1e0d811fa5218473fe,0xbBbf88c485345b9B963872F731cc95A8F33a890B,closed,29063541,"['For', 'Against', 'Abstain']","[88.5043527163735, 0.0002, 0.5356685356806555]",10.128654868937554
0xe8e7111fd3a2b0a1c59aa092ebfbfccc1298129cb1611d9dfdc8c784da3f0dd0,0xe17B2dF8642AABcF2c6AAb690bbee66B0DfA0CA2,closed,29063538,"['Galatasaray', 'Fenerbahçe']","[15.4618652811149, 856.5721213702784]",10.977
0xe1b588819e493196b59ce0056dd2fe68d9c03cafd7275cfc9684a9fe0cbb8c48,0x475E65619773d1d46364A04fA6592144D9D9ed2c,closed,29063497,"['Eth', 'Other']","[15.256650240818171, 856.5862567473961]",10.977
0xd8fa4d1e0435588185f52f70c04ed1f7ed038c0e6f95f8612db90bcef4745375,0x797f59dCB4C618c3a057414A36724cA5300Da996,closed,29063450,"['会', '不会']","[886.255686893092, 0.000758355659640555]",11.101016476940528
0x6b24d14dd2ec1b3eacf1b1b10f258967cf1f118d623a3384d4f28511850b3a96,0x90b40B33fe1BdD9043Ee49B790933E97a08d01B6,closed,29063437,"['Yes', 'No']","[14421.665075754436, 0.1548652811149017]",10.977
0xba17e69a21ab2480388d572327393ad457aeb91286b0ce5e20beb7150e7c574a,0xB42D3f35524A80C1dec5446Ac5EDBe4b57c35926,closed,29063412,"['yes', 'no']","[3440.385623370189, 0]",10.0
0x097291ec8d431d1a6f6675bdf3c283265eb328494b9f233e5c7f95ed51d15e9d,0x14E3145b0774E0F0D22eAe72513B53C133add670,closed,29063377,"['Yes', 'No']","[109145.03130480122, 0]",10.977
0x8dde009c112b6106f1528df005705d98afb30abad0e2095737d5d5a9d80f93fd,0x39E198038f069a8315c8A5C1b668FEBAd1AeD9eA,closed,29063284,"['Yes', 'No']","[107.51589090451408, 27175.960003777996]",10.977
0xeaca156664738441e5bb49a4c45e7067fcb703cabdcafd574b8b00fb941f8158,0xF18686237e1A6Ab494B2519bBc90f40F9678530b,closed,29062957,"['会', '不会']","[37683.98345731099, 0.000758355659640555]",11.055162828877133
0xfc73a413dd765ca19db542546b4d7a37a06dc6cc1d890c5894dab17cc0a83bff,0x0CF4f49556BF2Ab00fFBD74D2B1DA57beAA9f3A9,closed,29062610,"['会', '不会']","[101.20272378436266, 0]",10.011552216636616
0xb3dc44a5ca4dedbcd107bae04782c168a522260d86c9c150ae55f7321a8e982b,0x5BF48B00F0790608b915c8662a315909727E3B92,closed,29062126,"['Yes', 'No']","[41.90100000776712, 10.1]",10.1
0x0af86ec7c598b491068a8ef71dd51fb4ec58c30610610b5fb0a96444fba98b2f,0x2eaB0186e2557E73dF0d964491277B5B8a3a1E16,closed,29062064,"['Yes', 'No']","[101289.06867260174, 14183.493534221345]",10.1
0xc816fdbd98d7db17cc80a08d92b3e2108daab912caea0ec95b6ecd96029ce19c,0xB6Cf3176B382aeEA061D5eC8001400b1F5F1D4e5,closed,29062013,"['Yellow', 'Red']","[30.301000007767115, 20.2]",10.1
0x35da102feb2af7d7ec57b8f6c77fabb6c7da24f07b878faba7ed7c21b4a06640,0x7cF228B6403af18A2D3c8833436f653531a2733f,closed,29061949,"['Yes', 'NO']","[30.983402509891413, 10.1]",10.1
0x17f9f42ea620b7f9c0877c0a54e770c63104fef17ac8cbe81673d460f16b72b9,0x575DA941fd08e2D70Dfc13C56a9416b6cB67255c,closed,29061903,"['Yes', 'No']","[20.200000007767116, 10.1]",10.1
0x3dbd3125a246715943acacda9fb6379d3a8761c2a9c9a3ed64203dd633348068,0xF2a3e971C2003b56CC3b34348B91cBA9Be84849a,closed,29061853,"['Yes', 'No', 'netural']","[20.88240251954098, 10.1, 0]",10.1
0xcc56eee8dbe58a929872c0de58b6a6eb549af5932aeece2657e4aa0f6a7b1692,0xd52de1dB0942C6a17ba5EA5B75b49C6C27776370,closed,29061808,"['Yes', 'NO']","[22.238651923112513, 0]",10.1
0x405702f4294c29d4ba7efe5a2b72aa31b4622fc38d752dcb15f3d61574a19478,0xe84110995Dd628d6917cD70190Fe07daA62c780e,closed,29061759,"['Yes', 'No', 'Not sure']","[151291.43905524103, 0.10000000000000016, 78771.67849341984]",10.1
0x1e0d465de48d4f290859932554ba60d381c6d36ef7c01e683ddf6871095516db,0xd94171dE006569C077E1eb1A04F4B319CCE8E93E,closed,29061673,"['Yes', 'No']","[3952.792137640984, 0]",10.1
0x36ca259561ea92cdf189bb58255eb62488324dfedfc9bfc6bb7e4ffde8bcf392,0x7fb88b8aDf9e1886f7b8bF82Cd64DbE23aC56290,closed,29061587,"['High', 'Low']","[0.1, 57.85891958097274]",10.1
0xea440c4af12b52500f98beb00a7bb7b92400d3fda5adaeaccbcb1c903eeae9e3,0x50e9CB3F085A38E197E08301caAF3052CC1adFd3,closed,29061498,"['Yes', 'No']","[84.08483437798536, 3451.610214840144]",10.977
0x464b0d8cf2b308a3a97ca480198123133837d1709117e25306ba3a2773ccb20e,0xecFA67A45553050be826735Db085c12aDf4BCC16,closed,29060840,"['会', '不会']","[677.7055208907801, 0]",10.268066836813984
0x3fa2829968bfdc6910a3eb609bd575f052c0878aac971a0b287cd00c0f532b7f,0x61878e3Ba2319c5AC540eedB8ea42CC484aE449C,closed,29060581,"['会', '不会']","[2287.2680627553777, 1.1345369941434196]",11.0659
0x62f73702e97b4a39fc1318ae20093d536715d32ce22ba8f2b5f1e20f7839728a,0xd66165D0225E28957aee8345fbBe1277626dE999,closed,29060252,"['yes', 'no']","[132.3391762297616, 0.001758355659640555]",10.130601317289212
0xf0a920104e1c7b339dbdb577bd0c88b63a89a0693b05c37165101ccb16fe3be6,0xFa8d7E40C99eaEee04415DA8B5c1f344f952a9F5,closed,29060024,"['YES', 'NO']","[200.94669216705225, 0]",0.5000000000000001
0x3a88f789ce187027f7096a6b3886b7fa2a06af37a1846b48e6fa2aec28921a4b,0x9Fef79f8C62927ADE4e483FE042D508B7B66D993,closed,29059647,"['冲', '不冲']","[150.26372327983074, 1.1217838436161058]",11.043921947942877
0xa2d6d53bb8405db0ef4e4ef8c9a3e11145456a0af399bc88ada3dc21b8267f61,0xE67b3723B0E23b4fC47d77d2573e19c1239F9582,closed,29058764,"['可以', '不行']","[663.0462918880598, 0.17177649818944254]",11.821617512070706
0xc7b1c2f1104af50fb2cfd4922695b60b123717037f45ec8e2344a127808dbe6e,0xE67b3723B0E23b4fC47d77d2573e19c1239F9582,closed,29058684,"['应该', '不应该']","[663.3496584399104, 26.31018573274816]",11.821617512070706
0x75a051a6c24bcde471b7d094d786df407cf79a52302750781b0269dbdf241f58,0xD7ec53955Fe753E0c212eCdfB93D24FB03F5525D,closed,29023967,"['Up', 'Down']","[800865.5442522189, 1.1158239020201155]",10.06
0x3a5573c9565375144112e05e8cb0cdfe700938d3486f7d875d9ed17799ddf350,0x24FB47A0aD9839c642b07F547d77A040fb208668,closed,29018998,"['Sent', 'No sent']","[1630.0719267725754, 89782.81159358671]",10.06
